"ParameterPath","Value","Formula","RHSFormula"
DDI Treatment Ahonen 1995 Midazolam + Itra 100mg MD|Organism|VenousBlood|Plasma|Midazolam-CYP3A4-Patki et al.|kcat_app,13,kcat * kcat_interaction_factor,
DDI Treatment Ahonen 1995 Midazolam + Itra 100mg MD|Organism|VenousBlood|Plasma|Midazolam-CYP3A4-Patki et al.|Km interaction factor,1,1 + K_water1*Ic1/KcI1 + K_water2*Ic2/KcI2 + K_water3*Ic3/KcI3 + K_water4*Ic4/KcI4,
DDI Treatment Ahonen 1995 Midazolam + Itra 100mg MD|Organism|VenousBlood|Plasma|Midazolam-CYP3A4-Patki et al.|Km_app,2.73,Km * Km_interaction_factor,
DDI Treatment Ahonen 1995 Midazolam + Itra 100mg MD|Organism|VenousBlood|Plasma|Itraconazole-CYP3A4-Isoherranen 2004|kcat interaction factor,1,1,
DDI Treatment Ahonen 1995 Midazolam + Itra 100mg MD|Organism|VenousBlood|Plasma|Itraconazole-CYP3A4-Isoherranen 2004|kcat_app,0.0402937875,kcat * kcat_interaction_factor,
DDI Treatment Ahonen 1995 Midazolam + Itra 100mg MD|Organism|VenousBlood|Plasma|Itraconazole-CYP3A4-Isoherranen 2004|Km interaction factor,1,1 + K_water1*Ic1/KcI1 + K_water2*Ic2/KcI2 + K_water3*Ic3/KcI3,
DDI Treatment Ahonen 1995 Midazolam + Itra 100mg MD|Organism|VenousBlood|Plasma|Itraconazole-CYP3A4-Isoherranen 2004|Km_app,0.0020688492598,Km * Km_interaction_factor,
DDI Treatment Ahonen 1995 Midazolam + Itra 100mg MD|Organism|VenousBlood|Plasma|Hydroxy-Itraconazole-CYP3A4-Isoherranen 2004|kcat interaction factor,1,1,
DDI Treatment Ahonen 1995 Midazolam + Itra 100mg MD|Organism|VenousBlood|Plasma|Hydroxy-Itraconazole-CYP3A4-Isoherranen 2004|kcat_app,0.0203370845,kcat * kcat_interaction_factor,
DDI Treatment Ahonen 1995 Midazolam + Itra 100mg MD|Organism|VenousBlood|Plasma|Hydroxy-Itraconazole-CYP3A4-Isoherranen 2004|Km interaction factor,1,1 + K_water1*Ic1/KcI1 + K_water2*Ic2/KcI2 + K_water3*Ic3/KcI3,
DDI Treatment Ahonen 1995 Midazolam + Itra 100mg MD|Organism|VenousBlood|Plasma|Hydroxy-Itraconazole-CYP3A4-Isoherranen 2004|Km_app,0.0041716224833,Km * Km_interaction_factor,
DDI Treatment Ahonen 1995 Midazolam + Itra 100mg MD|Organism|VenousBlood|Plasma|Keto-Itraconazole-CYP3A4-Isoherranen 2004|kcat interaction factor,1,1,
DDI Treatment Ahonen 1995 Midazolam + Itra 100mg MD|Organism|VenousBlood|Plasma|Keto-Itraconazole-CYP3A4-Isoherranen 2004|kcat_app,0.3933927416,kcat * kcat_interaction_factor,
DDI Treatment Ahonen 1995 Midazolam + Itra 100mg MD|Organism|VenousBlood|Plasma|Keto-Itraconazole-CYP3A4-Isoherranen 2004|Km interaction factor,1,1 + K_water1*Ic1/KcI1 + K_water2*Ic2/KcI2 + K_water3*Ic3/KcI3,
DDI Treatment Ahonen 1995 Midazolam + Itra 100mg MD|Organism|VenousBlood|Plasma|Keto-Itraconazole-CYP3A4-Isoherranen 2004|Km_app,0.0022214874285,Km * Km_interaction_factor,
DDI Treatment Ahonen 1995 Midazolam + Itra 100mg MD|Organism|VenousBlood|Plasma|N-desalkyl-Itraconazole-CYP3A4-Isoherranen 2004|kcat interaction factor,1,1,
DDI Treatment Ahonen 1995 Midazolam + Itra 100mg MD|Organism|VenousBlood|Plasma|N-desalkyl-Itraconazole-CYP3A4-Isoherranen 2004|kcat_app,0.0605873508,kcat * kcat_interaction_factor,
DDI Treatment Ahonen 1995 Midazolam + Itra 100mg MD|Organism|VenousBlood|Plasma|N-desalkyl-Itraconazole-CYP3A4-Isoherranen 2004|Km interaction factor,1,1 + K_water1*Ic1/KcI1 + K_water2*Ic2/KcI2 + K_water3*Ic3/KcI3,
DDI Treatment Ahonen 1995 Midazolam + Itra 100mg MD|Organism|VenousBlood|Plasma|N-desalkyl-Itraconazole-CYP3A4-Isoherranen 2004|Km_app,0.0006284266369,Km * Km_interaction_factor,
DDI Treatment Ahonen 1995 Midazolam + Itra 100mg MD|Organism|VenousBlood|BloodCells|Volume of protein container,0.453085667337097,Volume,
DDI Treatment Ahonen 1995 Midazolam + Itra 100mg MD|Organism|VenousBlood|BloodCells|Volume,0.453085667337097,HCT*V,
DDI Treatment Ahonen 1995 Midazolam + Itra 100mg MD|Organism|VenousBlood|BloodCells|CYP3A4|Degradation coefficient,0.000320901472481456,ln(2)/tHalf,
DDI Treatment Ahonen 1995 Midazolam + Itra 100mg MD|Organism|VenousBlood|BloodCells|CYP3A4|Relative expression,0,rel_exp_bc,
DDI Treatment Ahonen 1995 Midazolam + Itra 100mg MD|Organism|VenousBlood|BloodCells|CYP3A4|Relative expression (normalized),0,rel_exp_bc_norm,
DDI Treatment Ahonen 1995 Midazolam + Itra 100mg MD|Organism|VenousBlood|BloodCells|CYP3A4|Relative expression out.,0,rel_exp_norm,
DDI Treatment Ahonen 1995 Midazolam + Itra 100mg MD|Organism|VenousBlood|BloodCells|CYP3A4|Start amount,0,rel_exp_out * AF * f_onto * ProteinContainerVolume,
DDI Treatment Ahonen 1995 Midazolam + Itra 100mg MD|Organism|VenousBlood|BloodCells|CYP3A4|Concentration,0,V>0 ? M/V : 0,
DDI Treatment Ahonen 1995 Midazolam + Itra 100mg MD|Organism|VenousBlood|BloodCells|CYP3A4|Ontogeny factor,1,f_onto,
DDI Treatment Ahonen 1995 Midazolam + Itra 100mg MD|Organism|VenousBlood|BloodCells|CYP3A4|t1/2,2160,tHalf,
DDI Treatment Ahonen 1995 Midazolam + Itra 100mg MD|Organism|VenousBlood|BloodCells|AADAC|Degradation coefficient,0.000320901472481456,ln(2)/tHalf,
DDI Treatment Ahonen 1995 Midazolam + Itra 100mg MD|Organism|VenousBlood|BloodCells|AADAC|Relative expression,3.9102564103E-05,rel_exp_bc,
DDI Treatment Ahonen 1995 Midazolam + Itra 100mg MD|Organism|VenousBlood|BloodCells|AADAC|Relative expression (normalized),3.9102564103E-05,rel_exp_bc_norm,
DDI Treatment Ahonen 1995 Midazolam + Itra 100mg MD|Organism|VenousBlood|BloodCells|AADAC|Relative expression out.,3.9102564103E-05,rel_exp_norm,
DDI Treatment Ahonen 1995 Midazolam + Itra 100mg MD|Organism|VenousBlood|BloodCells|AADAC|Start amount,1.77168113511994E-05,rel_exp_out * AF * f_onto * ProteinContainerVolume,
DDI Treatment Ahonen 1995 Midazolam + Itra 100mg MD|Organism|VenousBlood|BloodCells|AADAC|Concentration,3.9102564103E-05,V>0 ? M/V : 0,
DDI Treatment Ahonen 1995 Midazolam + Itra 100mg MD|Organism|VenousBlood|BloodCells|AADAC|Ontogeny factor,1,f_onto,
DDI Treatment Ahonen 1995 Midazolam + Itra 100mg MD|Organism|VenousBlood|BloodCells|AADAC|t1/2,2160,tHalf,
DDI Treatment Ahonen 1995 Midazolam + Itra 100mg MD|Organism|VenousBlood|BloodCells|Midazolam|Concentration,0,V>0 ? M/V : 0,
DDI Treatment Ahonen 1995 Midazolam + Itra 100mg MD|Organism|VenousBlood|BloodCells|Midazolam|Partition coefficient (water/container),17.0986813978402,K_rbc/fu,
DDI Treatment Ahonen 1995 Midazolam + Itra 100mg MD|Organism|VenousBlood|BloodCells|Itraconazole|Concentration,0,V>0 ? M/V : 0,
DDI Treatment Ahonen 1995 Midazolam + Itra 100mg MD|Organism|VenousBlood|BloodCells|Itraconazole|Partition coefficient (water/container),513.145430016521,K_rbc/fu,
DDI Treatment Ahonen 1995 Midazolam + Itra 100mg MD|Organism|VenousBlood|BloodCells|Hydroxy-Itraconazole|Concentration,0,V>0 ? M/V : 0,
DDI Treatment Ahonen 1995 Midazolam + Itra 100mg MD|Organism|VenousBlood|BloodCells|Hydroxy-Itraconazole|Partition coefficient (water/container),64.2413700013706,K_rbc/fu,
DDI Treatment Ahonen 1995 Midazolam + Itra 100mg MD|Organism|VenousBlood|BloodCells|Keto-Itraconazole|Concentration,0,V>0 ? M/V : 0,
DDI Treatment Ahonen 1995 Midazolam + Itra 100mg MD|Organism|VenousBlood|BloodCells|Keto-Itraconazole|Partition coefficient (water/container),198.513483542922,K_rbc/fu,
DDI Treatment Ahonen 1995 Midazolam + Itra 100mg MD|Organism|VenousBlood|BloodCells|N-desalkyl-Itraconazole|Concentration,0,V>0 ? M/V : 0,
DDI Treatment Ahonen 1995 Midazolam + Itra 100mg MD|Organism|VenousBlood|BloodCells|N-desalkyl-Itraconazole|Partition coefficient (water/container),1859.12209436522,K_rbc/fu,
DDI Treatment Ahonen 1995 Midazolam + Itra 100mg MD|Organism|VenousBlood|BloodCells|Midazolam-CYP3A4-Patki et al. Metabolite|Concentration,0,V>0 ? M/V : 0,
DDI Treatment Ahonen 1995 Midazolam + Itra 100mg MD|Organism|VenousBlood|BloodCells|N-desalkyl-Itraconazole-CYP3A4-Isoherranen 2004 Metabolite|Concentration,0,V>0 ? M/V : 0,
DDI Treatment Ahonen 1995 Midazolam + Itra 100mg MD|Organism|VenousBlood|BloodCells|Midazolam-CYP3A4-Patki et al.|kcat interaction factor,1,1,
DDI Treatment Ahonen 1995 Midazolam + Itra 100mg MD|Organism|VenousBlood|BloodCells|Midazolam-CYP3A4-Patki et al.|kcat_app,13,kcat * kcat_interaction_factor,
DDI Treatment Ahonen 1995 Midazolam + Itra 100mg MD|Organism|VenousBlood|BloodCells|Midazolam-CYP3A4-Patki et al.|Km interaction factor,1,1 + K_water1*Ic1/KcI1 + K_water2*Ic2/KcI2 + K_water3*Ic3/KcI3 + K_water4*Ic4/KcI4,
DDI Treatment Ahonen 1995 Midazolam + Itra 100mg MD|Organism|VenousBlood|BloodCells|Midazolam-CYP3A4-Patki et al.|Km_app,2.73,Km * Km_interaction_factor,
DDI Treatment Ahonen 1995 Midazolam + Itra 100mg MD|Organism|VenousBlood|BloodCells|Itraconazole-CYP3A4-Isoherranen 2004|kcat interaction factor,1,1,
DDI Treatment Ahonen 1995 Midazolam + Itra 100mg MD|Organism|VenousBlood|BloodCells|Itraconazole-CYP3A4-Isoherranen 2004|kcat_app,0.0402937875,kcat * kcat_interaction_factor,
DDI Treatment Ahonen 1995 Midazolam + Itra 100mg MD|Organism|VenousBlood|BloodCells|Itraconazole-CYP3A4-Isoherranen 2004|Km interaction factor,1,1 + K_water1*Ic1/KcI1 + K_water2*Ic2/KcI2 + K_water3*Ic3/KcI3,
DDI Treatment Ahonen 1995 Midazolam + Itra 100mg MD|Organism|VenousBlood|BloodCells|Itraconazole-CYP3A4-Isoherranen 2004|Km_app,0.0020688492598,Km * Km_interaction_factor,
DDI Treatment Ahonen 1995 Midazolam + Itra 100mg MD|Organism|VenousBlood|BloodCells|Hydroxy-Itraconazole-CYP3A4-Isoherranen 2004|kcat interaction factor,1,1,
DDI Treatment Ahonen 1995 Midazolam + Itra 100mg MD|Organism|VenousBlood|BloodCells|Hydroxy-Itraconazole-CYP3A4-Isoherranen 2004|kcat_app,0.0203370845,kcat * kcat_interaction_factor,
DDI Treatment Ahonen 1995 Midazolam + Itra 100mg MD|Organism|VenousBlood|BloodCells|Hydroxy-Itraconazole-CYP3A4-Isoherranen 2004|Km interaction factor,1,1 + K_water1*Ic1/KcI1 + K_water2*Ic2/KcI2 + K_water3*Ic3/KcI3,
DDI Treatment Ahonen 1995 Midazolam + Itra 100mg MD|Organism|VenousBlood|BloodCells|Hydroxy-Itraconazole-CYP3A4-Isoherranen 2004|Km_app,0.0041716224833,Km * Km_interaction_factor,
DDI Treatment Ahonen 1995 Midazolam + Itra 100mg MD|Organism|VenousBlood|BloodCells|Keto-Itraconazole-CYP3A4-Isoherranen 2004|kcat interaction factor,1,1,
DDI Treatment Ahonen 1995 Midazolam + Itra 100mg MD|Organism|VenousBlood|BloodCells|Keto-Itraconazole-CYP3A4-Isoherranen 2004|kcat_app,0.3933927416,kcat * kcat_interaction_factor,
DDI Treatment Ahonen 1995 Midazolam + Itra 100mg MD|Organism|VenousBlood|BloodCells|Keto-Itraconazole-CYP3A4-Isoherranen 2004|Km interaction factor,1,1 + K_water1*Ic1/KcI1 + K_water2*Ic2/KcI2 + K_water3*Ic3/KcI3,
DDI Treatment Ahonen 1995 Midazolam + Itra 100mg MD|Organism|VenousBlood|BloodCells|Keto-Itraconazole-CYP3A4-Isoherranen 2004|Km_app,0.0022214874285,Km * Km_interaction_factor,
DDI Treatment Ahonen 1995 Midazolam + Itra 100mg MD|Organism|VenousBlood|BloodCells|N-desalkyl-Itraconazole-CYP3A4-Isoherranen 2004|kcat interaction factor,1,1,
DDI Treatment Ahonen 1995 Midazolam + Itra 100mg MD|Organism|VenousBlood|BloodCells|N-desalkyl-Itraconazole-CYP3A4-Isoherranen 2004|kcat_app,0.0605873508,kcat * kcat_interaction_factor,
