"ParameterPath","Value","Formula","RHSFormula"
DDI Control Ahonen 1995 Midazolam|Organism|ArterialBlood|Plasma|Midazolam-CYP3A4-Patki et al. Metabolite|Concentration,0,V>0 ? M/V : 0,
DDI Control Ahonen 1995 Midazolam|Organism|ArterialBlood|Plasma|Midazolam-CYP3A4-Patki et al.|kcat interaction factor,1,,
DDI Control Ahonen 1995 Midazolam|Organism|ArterialBlood|Plasma|Midazolam-CYP3A4-Patki et al.|kcat_app,13,kcat * kcat_interaction_factor,
DDI Control Ahonen 1995 Midazolam|Organism|ArterialBlood|Plasma|Midazolam-CYP3A4-Patki et al.|Km interaction factor,1,,
DDI Control Ahonen 1995 Midazolam|Organism|ArterialBlood|Plasma|Midazolam-CYP3A4-Patki et al.|Km_app,2.73,Km * Km_interaction_factor,
DDI Control Ahonen 1995 Midazolam|Organism|ArterialBlood|BloodCells|Volume of protein container,0.196979929815487,Volume,
DDI Control Ahonen 1995 Midazolam|Organism|ArterialBlood|BloodCells|Volume,0.196979929815487,HCT*V,
DDI Control Ahonen 1995 Midazolam|Organism|ArterialBlood|BloodCells|CYP3A4|Degradation coefficient,0.000320901472481456,ln(2)/tHalf,
DDI Control Ahonen 1995 Midazolam|Organism|ArterialBlood|BloodCells|CYP3A4|Relative expression,0,rel_exp_bc,
DDI Control Ahonen 1995 Midazolam|Organism|ArterialBlood|BloodCells|CYP3A4|Relative expression (normalized),0,rel_exp_bc_norm,
DDI Control Ahonen 1995 Midazolam|Organism|ArterialBlood|BloodCells|CYP3A4|Relative expression out.,0,rel_exp_norm,
DDI Control Ahonen 1995 Midazolam|Organism|ArterialBlood|BloodCells|CYP3A4|Start amount,0,rel_exp_out * AF * f_onto * ProteinContainerVolume,
DDI Control Ahonen 1995 Midazolam|Organism|ArterialBlood|BloodCells|CYP3A4|Concentration,0,V>0 ? M/V : 0,
DDI Control Ahonen 1995 Midazolam|Organism|ArterialBlood|BloodCells|CYP3A4|Ontogeny factor,1,f_onto,
DDI Control Ahonen 1995 Midazolam|Organism|ArterialBlood|BloodCells|CYP3A4|t1/2,2160,tHalf,
DDI Control Ahonen 1995 Midazolam|Organism|ArterialBlood|BloodCells|AADAC|Degradation coefficient,0.000320901472481456,ln(2)/tHalf,
DDI Control Ahonen 1995 Midazolam|Organism|ArterialBlood|BloodCells|AADAC|Relative expression,3.9102564103E-05,rel_exp_bc,
DDI Control Ahonen 1995 Midazolam|Organism|ArterialBlood|BloodCells|AADAC|Relative expression (normalized),3.9102564103E-05,rel_exp_bc_norm,
DDI Control Ahonen 1995 Midazolam|Organism|ArterialBlood|BloodCells|AADAC|Relative expression out.,3.9102564103E-05,rel_exp_norm,
DDI Control Ahonen 1995 Midazolam|Organism|ArterialBlood|BloodCells|AADAC|Start amount,7.70242033261454E-06,rel_exp_out * AF * f_onto * ProteinContainerVolume,
DDI Control Ahonen 1995 Midazolam|Organism|ArterialBlood|BloodCells|AADAC|Concentration,3.9102564103E-05,V>0 ? M/V : 0,
DDI Control Ahonen 1995 Midazolam|Organism|ArterialBlood|BloodCells|AADAC|Ontogeny factor,1,f_onto,
DDI Control Ahonen 1995 Midazolam|Organism|ArterialBlood|BloodCells|AADAC|t1/2,2160,tHalf,
DDI Control Ahonen 1995 Midazolam|Organism|ArterialBlood|BloodCells|Midazolam|Concentration,0,V>0 ? M/V : 0,
DDI Control Ahonen 1995 Midazolam|Organism|ArterialBlood|BloodCells|Midazolam|Partition coefficient (water/container),17.0986813978402,K_rbc/fu,
DDI Control Ahonen 1995 Midazolam|Organism|ArterialBlood|BloodCells|Midazolam-CYP3A4-Patki et al. Metabolite|Concentration,0,V>0 ? M/V : 0,
DDI Control Ahonen 1995 Midazolam|Organism|ArterialBlood|BloodCells|Midazolam-CYP3A4-Patki et al.|kcat interaction factor,1,,
DDI Control Ahonen 1995 Midazolam|Organism|ArterialBlood|BloodCells|Midazolam-CYP3A4-Patki et al.|kcat_app,13,kcat * kcat_interaction_factor,
DDI Control Ahonen 1995 Midazolam|Organism|ArterialBlood|BloodCells|Midazolam-CYP3A4-Patki et al.|Km interaction factor,1,,
DDI Control Ahonen 1995 Midazolam|Organism|ArterialBlood|BloodCells|Midazolam-CYP3A4-Patki et al.|Km_app,2.73,Km * Km_interaction_factor,
DDI Control Ahonen 1995 Midazolam|Organism|Bone|Weight (tissue),11.8190154747065,Volume * Density,
DDI Control Ahonen 1995 Midazolam|Organism|Bone|Blood flow rate,0.324963830477054,Qspec * Weight,
DDI Control Ahonen 1995 Midazolam|Organism|Bone|Fluid recirculation flow rate,5.33269762877872E-06,f_Jiso * (1-alpha_l) * Q_lymph * (V/V_mouse)^(exp_Jiso_scale - 1),
DDI Control Ahonen 1995 Midazolam|Organism|Bone|Lymph flow rate,0.000114016809561179,f_lymph*Q*(1-HCT),
DDI Control Ahonen 1995 Midazolam|Organism|Bone|Volume (endothelium),0.0114526259949906,SA_pls_int*d_endo,
DDI Control Ahonen 1995 Midazolam|Organism|Bone|Fraction intracellular,0.866,1 - f_int - f_vas,
DDI Control Ahonen 1995 Midazolam|Organism|Bone|Density (tissue),1,,
DDI Control Ahonen 1995 Midazolam|Organism|Bone|Fluid recirculation flow proportionality factor,0.96,,
DDI Control Ahonen 1995 Midazolam|Organism|Bone|Lymph flow proportionality factor,0.000662,,
DDI Control Ahonen 1995 Midazolam|Organism|Bone|Organ volume mouse,0.00158,,
DDI Control Ahonen 1995 Midazolam|Organism|Bone|Peripheral blood flow fraction,0,,
DDI Control Ahonen 1995 Midazolam|Organism|Bone|Allometric scale factor,2,,
DDI Control Ahonen 1995 Midazolam|Organism|Bone|Fraction of blood for sampling,1,,
DDI Control Ahonen 1995 Midazolam|Organism|Bone|Flow fraction via large pores,0.05,,
DDI Control Ahonen 1995 Midazolam|Organism|Bone|Hydraulic conductivity,9E-12,,
DDI Control Ahonen 1995 Midazolam|Organism|Bone|Radius (large pores),2.5E-07,,
DDI Control Ahonen 1995 Midazolam|Organism|Bone|Radius (small pores),4.5E-08,,
DDI Control Ahonen 1995 Midazolam|Organism|Bone|Fraction vascular,0.034,,
DDI Control Ahonen 1995 Midazolam|Organism|Bone|Vf (lipid),0.268,,
DDI Control Ahonen 1995 Midazolam|Organism|Bone|Vf (neutral lipid)-PT,0.074,,
DDI Control Ahonen 1995 Midazolam|Organism|Bone|Vf (phospholipid)-PT,0.0011,,
DDI Control Ahonen 1995 Midazolam|Organism|Bone|Vf (protein),0.268,,
DDI Control Ahonen 1995 Midazolam|Organism|Bone|Fraction interstitial,0.1,,
DDI Control Ahonen 1995 Midazolam|Organism|Bone|Albumin ratio (tissue/plasma),0.1,,
DDI Control Ahonen 1995 Midazolam|Organism|Bone|Albumin ratio (tissue/plasma)-PT,0.5,,
DDI Control Ahonen 1995 Midazolam|Organism|Bone|Lipoprotein ratio (tissue/plasma),0.05,,
DDI Control Ahonen 1995 Midazolam|Organism|Bone|Vf (water),0.465,,
DDI Control Ahonen 1995 Midazolam|Organism|Bone|Vf (water)-PT,0.439,,
DDI Control Ahonen 1995 Midazolam|Organism|Bone|Vf (neutral lipid)-RR,0.0174,,
DDI Control Ahonen 1995 Midazolam|Organism|Bone|Vf (neutral lipid)-WS,0.017,,
DDI Control Ahonen 1995 Midazolam|Organism|Bone|Vf (neutral phospholipid)-RR,0.0016,,
DDI Control Ahonen 1995 Midazolam|Organism|Bone|Vf (neutral phospholipid, plasma)-WS,0.0022,,
DDI Control Ahonen 1995 Midazolam|Organism|Bone|Vf (extracellular water)-RR,0.1,,
DDI Control Ahonen 1995 Midazolam|Organism|Bone|Vf (protein)-WS,0.21,,
DDI Control Ahonen 1995 Midazolam|Organism|Bone|Vf (intracellular water)-RR,0.317,,
DDI Control Ahonen 1995 Midazolam|Organism|Bone|Vf (water)-WS,0.26,,
DDI Control Ahonen 1995 Midazolam|Organism|Bone|Acidic phospholipids [mg/g] - RR,0.67,,
DDI Control Ahonen 1995 Midazolam|Organism|Bone|Vf (acidic phospholipids)-WS,0.0008,,
DDI Control Ahonen 1995 Midazolam|Organism|Bone|Specific blood flow rate,0.027495,,
DDI Control Ahonen 1995 Midazolam|Organism|Bone|Volume,11.8190154747065,,
DDI Control Ahonen 1995 Midazolam|Organism|Bone|Specific blood flow rate|Percentile,0.5,,
DDI Control Ahonen 1995 Midazolam|Organism|Bone|Specific blood flow rate|Mean,0.027495,,
DDI Control Ahonen 1995 Midazolam|Organism|Bone|Specific blood flow rate|Deviation,0.00137475,,
